,Actor_0,Actor_1,Actor_2,Actor_3,Actor_4,Actor_5,Actor_6,Actor_7,Actor_8,Actor_9,Budget,Directors,Gross,IMDb Rating,Meta Score,Num Votes,Opening Weekend,Oscar Nominations,Oscar Wins,Other Nominations,Other Wins,Release Date,Runtime (mins),Title,Year,Genre: Short,Genre:  Comedy,Genre: Fantasy,Genre: Film-Noir,Genre: Musical,Genre:  Sport,Genre: Biography,Genre: Action,Genre:  Fantasy,Genre:  Biography,Genre: Mystery,Genre:  Musical,Genre: Thriller,Genre:  Romance,Genre:  Film-Noir,Genre:  History,Genre: Western,Genre: Drama,Genre: Sci-Fi,Genre:  Horror,Genre: Romance,Genre: Adventure,Genre:  Family,Genre: Animation,Genre:  Sci-Fi,Genre:  Music,Genre:  Mystery,Genre:  Thriller,Genre: Comedy,Genre:  Crime,Genre: Horror,Genre:  Drama,Genre:  War,Genre:  Western,Genre:  Adventure,Genre: History,Genre:  Action,Genre: Crime,Content Rating: PASSED,Content Rating: TV-MA,Content Rating: X,Content Rating: NC-17,Content Rating: TV-14,Content Rating: M,Content Rating: GP,Content Rating: TV-PG,Content Rating: PG,Content Rating: PG-13,Content Rating: NR,Content Rating: G,Content Rating: APPROVED,Content Rating: UNRATED,Content Rating: NOT RATED,Content Rating: TV-G,Content Rating: R,Decade,Profit,Budget_Adjusted,Gross_Adjusted,Open_Adjusted,Profit_Adjusted
813,Robert Lieberman,Marek Posival,Erika Christensen,Jesse Metcalfe,Bill Lippincott,Erika Christensen,Jesse Metcalfe,Bill Lippincott,Bill Moseley,Fulvio Cecere,8500000.0,Robert Lieberman,,5.5,9.0,6428,,0,0,0,0,2010-08-28,79.0,The Tortured,2010-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,,9615380.029396186,,,
814,Ron Shelton,Al Stump,Al Stump,Tommy Lee Jones,Robert Wuhl,Lolita Davidovich,Tommy Lee Jones,Robert Wuhl,Lolita Davidovich,Ned Bellamy,,Ron Shelton,1007583.0,6.5,66.0,6295,,0,0,1,0,1994-12-02,128.0,Cobb,1994-01-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990,,,1676771.7390925959,,
815,Lee Daniels,Will Rokos,Cuba Gooding Jr.,Helen Mirren,Vanessa Ferlito,Cuba Gooding Jr.,Helen Mirren,Vanessa Ferlito,Macy Gray,Joseph Gordon-Levitt,,Lee Daniels,370627.0,5.6,33.0,6199,,0,0,2,1,2005-09-09,93.0,Shadowboxer,2005-01-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,,,468131.5542431182,,
816,Howard Hawks,Charles Lederer,Leonard Spigelgass,Cary Grant,Ann Sheridan,Marion Marshall,Cary Grant,Ann Sheridan,Marion Marshall,Randy Stuart,2000000.0,Howard Hawks,4500000.0,7.1,nan,6393,,0,0,1,0,1949-08-17,105.0,I Was a Male War Bride,1949-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1940,2500000.0,20721232.0645042,46622772.14513444,,25901540.080630247
817,Donald Cammell,Dean R. Koontz,Robert Jaffe,Julie Christie,Fritz Weaver,Gerrit Graham,Julie Christie,Fritz Weaver,Gerrit Graham,Berry Kroeger,,Donald Cammell,,6.3,nan,6687,,0,0,3,0,1977-04-08,94.0,Demon Seed,1977-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1970,,,,,
818,Scott McGehee,David Siegel,Myla Goldberg,Naomi Foner,Richard Gere,Juliette Binoche,Flora Cross,Richard Gere,Juliette Binoche,Flora Cross,14000000.0,Scott McGehee David Siegel,3251789.0,5.5,54.0,6233,,0,0,1,0,2005-09-03,104.0,Bee Season,2005-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,-10748211.0,17683120.116461173,4107269.677170512,,-13575850.43929066
819,Hideo Nakata,Tsugumi Ôba,Takeshi Obata,Ken'ichi Matsuyama,Sota Aoyama,Shunji Fujimura,Ken'ichi Matsuyama,Sota Aoyama,Shunji Fujimura,Tatsuya Fujiwara,10000000.0,Hideo Nakata,,6.2,nan,6700,,0,0,0,0,2008-01-31,129.0,L: Change the World,2008-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2000,,11457172.065581962,,,
820,Wim Wenders,Wim Wenders,Ulrich Zieger,Otto Sander,Bruno Ganz,Peter Falk,Otto Sander,Peter Falk,Horst Buchholz,Mikhail Gorbachev,10500000.0,Wim Wenders,810455.0,7.3,nan,6416,,0,0,6,4,1993-05-18,144.0,In weiter Ferne so nah!,1993-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1990,-9689545.0,17929214.88732142,1383887.7953813411,,-16545327.091940079
821,Luca Bercovici,Luca Bercovici,Jefery Levy,Peter Liapis,Lisa Pelikan,Michael Des Barres,Peter Liapis,Lisa Pelikan,Michael Des Barres,Jack Nance,1000000.0,Luca Bercovici,35000000.0,4.0,nan,6566,,0,0,0,0,1984-11-08,81.0,Ghoulies,1984-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1980,34000000.0,2374480.98905005,83106834.61675175,,80732353.6277017
822,Joseph Sargent,James Bridges,D.F. Jones,Eric Braeden,Susan Clark,Gordon Pinsent,Eric Braeden,Susan Clark,Gordon Pinsent,William Schallert,,Joseph Sargent,,7.2,nan,6741,,0,0,1,1,1970-04-08,100.0,Colossus: The Forbin Project,1970-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1970,,,,,
823,Keith Gordon,Scott Spencer,Robert Dillon,Billy Crudup,Bill Haugland,Nelson Landrieu,Billy Crudup,Bill Haugland,Nelson Landrieu,Ivonne Coll,8500000.0,Keith Gordon,327418.0,6.7,59.0,6214,,0,0,1,0,2000-01-22,105.0,Waking the Dead,2000-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,-8172582.0,12175879.790940767,469012.0246341464,,-11706867.766306622
824,Matthew Bright,Stephen Johnston,Matthew Bright,Michael Reilly Burke,Boti Bliss,Julianna McCarthy,Michael Reilly Burke,Boti Bliss,Julianna McCarthy,Jennifer Tisdale,1200000.0,Matthew Bright,6073.0,5.9,37.0,6304,,0,0,3,0,2002-07-26,99.0,Ted Bundy,2002-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,-1193927.0,1645602.7797081308,8328.121400972897,,-1637274.6583071577
825,Mary Stuart Masterson,Jayce Bartok,Elizabeth Ashley,Jayce Bartok,Bruce Dern,Elizabeth Ashley,Jayce Bartok,Bruce Dern,Miriam Shor,Aaron Stanford,,Mary Stuart Masterson,,6.4,60.0,6264,,0,0,0,4,2007-04-29,86.0,The Cake Eaters,2007-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,,,,,
826,Sebastian Gutierrez,Sebastian Gutierrez,Sebastian Gutierrez,Joseph Gordon-Levitt,Carla Gugino,Ermahn Ospina,Joseph Gordon-Levitt,Carla Gugino,Ermahn Ospina,Jake Hames,,Sebastian Gutierrez,10822.0,5.1,50.0,6252,,0,0,1,0,2010-03-14,100.0,Elektra Luxx,2010-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,,,12242.075609191239,,
827,Abbas Kiarostami,Abbas Kiarostami,Babek Ahmed Poor,Ahmed Ahmed Poor,Khodabakhsh Defaei,Babek Ahmed Poor,Ahmed Ahmed Poor,Khodabakhsh Defaei,Iran Outari,Ait Ansari,,Abbas Kiarostami,,8.1,nan,6680,,0,0,4,5,1987-02-01,83.0,Khane-ye doust kodjast?,1987-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1980,,,,,
828,Eric Blakeney,Eric Blakeney,Liam Neeson,Sandra Bullock,Oliver Platt,Liam Neeson,Oliver Platt,José Zúñiga,Michael DeLorenzo,Andrew Lauer,10000000.0,Eric Blakeney,1631839.0,5.7,42.0,6258,,0,0,0,0,2000-02-04,101.0,Gun Shy,2000-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,-8368161.0,14324564.459930314,2337538.2943728226,,-11987026.165557493
829,John Ford,Frank S. Nugent,James Edward Grant,John Wayne,Lee Marvin,Elizabeth Allen,John Wayne,Lee Marvin,Elizabeth Allen,Jack Warden,2686585.0,John Ford,6600000.0,6.9,nan,6510,,0,0,0,0,1963-06-12,109.0,Donovan's Reef,1963-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1960,3913415.0,21639093.39967347,53159686.530612245,,31520593.130938776
830,John Sayles,John Sayles,Chris Cooper,James Earl Jones,Mary McDonnell,Chris Cooper,Mary McDonnell,Will Oldham,David Strathairn,Ken Jenkins,4000000.0,John Sayles,1680358.0,7.9,nan,6259,,1,0,7,2,1987-05-11,135.0,Matewan,1987-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1980,-2319642.0,8683617.161716172,3647896.391656766,,-5035720.770059406
831,Charles Stone III,Pat Gilfillan,Viola Davis,Jennifer Lopez,Shea Whigham,Viola Davis,Jennifer Lopez,Shea Whigham,Andre Royo,Aml Ameen,,Charles Stone III,37934.0,5.8,45.0,6536,,0,0,3,0,2015-01-30,94.0,Lila & Eve,2015-01-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,,,39478.77935337972,,
832,James Cameron,Ovidio G. Assonitis,Ovidio G. Assonitis,James Cameron,Tricia O'Neil,Steve Marachuk,Lance Henriksen,Tricia O'Neil,Steve Marachuk,Lance Henriksen,145786.0,Miller Drake James Cameron Ovidio G. Assonitis,,3.5,15.0,6359,,0,0,1,0,1981-12-01,84.0,Piranha Part Two: The Spawning,1981-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1980,,395500.54257904866,,,
833,Martin Scorsese,Betzi Manoogian,Martin Scorsese,Harvey Keitel,Zina Bethune,Anne Collette,Zina Bethune,Harvey Keitel,Anne Collette,Lennard Kuras,75000.0,Martin Scorsese,,6.8,nan,6492,,0,0,1,0,1967-11-15,90.0,I Call First,1967-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1960,,554589.3080744031,,,
834,Andrew Goth,Joanne Reay,Andrew Goth,Wesley Snipes,Kevin Howarth,Riley Smith,Wesley Snipes,Kevin Howarth,Riley Smith,Tanit Phoenix Copley,17000000.0,Andrew Goth,,3.6,nan,6364,,0,0,0,0,2012-10-27,90.0,Gallowwalkers,2012-01-01,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,,18264369.900554404,,,
835,Shamim Sarif,Shamim Sarif,Kelly Moss,Lisa Ray,Sheetal Sheth,Antonia Frering,Lisa Ray,Sheetal Sheth,Antonia Frering,Dalip Tahil,,Shamim Sarif,39373.0,6.7,nan,6525,,0,0,1,3,2008-06-01,82.0,I Can't Think Straight,2008-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,,,45110.32357381586,,
836,Rod Amateau,Linda Palmer,Rod Amateau,Anthony Newley,Mackenzie Astin,Phil Fondacaro,Phil Fondacaro,Anthony Newley,Mackenzie Astin,Katie Barberi,1000000.0,Rod Amateau,1576615.0,2.7,nan,6469,,0,0,4,0,1987-08-22,100.0,The Garbage Pail Kids Movie,1987-01-01,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1980,576615.0,2170904.290429043,3422680.2678547855,,1251775.9774257427
837,Çetin Inanç,Cüneyt Arkin,Cüneyt Arkin,Aytekin Akkaya,Füsun Uçar,Cüneyt Arkin,Aytekin Akkaya,Füsun Uçar,Hüseyin Peyda,Necla Fide,,�etin Inan�,,4.9,nan,6339,,0,0,0,0,1982-01-01,91.0,D�nyayi Kurtaran Adam,1982-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1980,,,,,
838,Jon Hewitt,Belinda McClory,Jon Hewitt,Viva Bianca,Hanna Mangan Lawrence,Peter Docker,Viva Bianca,Hanna Mangan Lawrence,Peter Docker,Stephen Phillips,,Jon Hewitt,,5.6,nan,6319,,0,0,1,0,2011-08-30,90.0,X,2011-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,,,,,
839,Claude Pinoteau,Danièle Thompson,Claude Pinoteau,Claude Brasseur,Brigitte Fossey,Sophie Marceau,Claude Brasseur,Brigitte Fossey,Sophie Marceau,Denise Grey,,Claude Pinoteau,,6.7,nan,6509,,0,0,0,0,1980-12-17,110.0,La boum,1980-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1980,,,,,
840,Charles S. Dutton,Jackie Kallen,Cheryl Edwards,Meg Ryan,Omar Epps,Charles S. Dutton,Meg Ryan,Omar Epps,Charles S. Dutton,Tony Shalhoub,39000000.0,Charles S. Dutton,6614280.0,5.3,36.0,6196,,0,0,2,0,2004-02-20,110.0,Against the Ropes,2004-01-01,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,-32385720.0,50931391.5205032,8637807.289903434,,-42293584.23059977
841,Masaaki Yuasa,Kôji Morimoto,Robin Nishi,Masaaki Yuasa,Kôji Imada,Sayaka Maeda,Takashi Fujii,Kôji Imada,Sayaka Maeda,Takashi Fujii,,Masaaki Yuasa K�ji Morimoto,18159.0,7.9,66.0,6507,,0,0,0,1,2004-07-28,103.0,Mind Game,2004-01-01,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2000,,,23714.439451815837,,
842,Denys Arcand,Denys Arcand,Lothaire Bluteau,Catherine Wilkening,Johanne-Marie Tremblay,Lothaire Bluteau,Catherine Wilkening,Johanne-Marie Tremblay,Rémy Girard,Robert Lepage,,Denys Arcand,1601612.0,7.5,nan,6222,,1,0,11,18,1989-05-17,118.0,J�sus de Montr�al,1989-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1980,,,3186889.193238266,,
843,John Ford,Robert Montgomery,William L. White,Frank Wead,Robert Montgomery,John Wayne,Donna Reed,Robert Montgomery,John Wayne,Donna Reed,,John Ford Robert Montgomery,,7.3,nan,6397,,2,0,0,0,1945-12-19,135.0,They Were Expendable,1945-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1940,,,,,
844,Hiroshi Inagaki,Hideji Hôjô,Hiroshi Inagaki,Toshirô Mifune,Mariko Okada,Rentarô Mikuni,Toshirô Mifune,Rentarô Mikuni,Kurôemon Onoe,Kaoru Yachigusa,,Hiroshi Inagaki,,7.6,nan,6397,,0,0,1,1,1954-09-26,93.0,Miyamoto Musashi,1954-01-01,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1950,,,,,
845,Anatole Litvak,Arthur Laurents,Marcelle Maurette,Ingrid Bergman,Yul Brynner,Helen Hayes,Ingrid Bergman,Yul Brynner,Helen Hayes,Akim Tamiroff,3520000.0,Anatole Litvak,,7.1,nan,6386,,0,1,4,5,1956-12-13,105.0,Anastasia,1956-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1950,,31941442.554499257,,,
846,Michael Winterbottom,Michael Nicholson,Frank Cottrell Boyce,Stephen Dillane,Woody Harrelson,Marisa Tomei,Stephen Dillane,Woody Harrelson,Marisa Tomei,Emira Nusevic,9000000.0,Michael Winterbottom,339648.0,6.9,72.0,6284,,0,0,2,1,1997-05-09,103.0,Welcome to Sarajevo,1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990,-8660352.0,13830470.353269553,521943.51050525525,,-13308526.842764298
847,Deepa Mehta,Deepa Mehta,Bapsi Sidhwa,Aamir Khan,Nandita Das,Rahul Khanna,Aamir Khan,Nandita Das,Rahul Khanna,Maia Sethna,,Deepa Mehta,528972.0,7.8,71.0,6432,,0,0,0,1,1998-09-16,110.0,Earth,1998-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990,,,800455.9744063097,,
848,John Harrison,John Harrison,Darin Silverman,Jonas Armstrong,Sophie Ward,Clive Russell,Jonas Armstrong,Sophie Ward,Clive Russell,Paul Blair,6000000.0,John Harrison,,5.3,nan,6303,,0,0,0,0,2009-03-07,100.0,Book of Blood,2009-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,,6898642.192255881,,,
849,Nicolas Roeg,Yale Udoff,Art Garfunkel,Theresa Russell,Harvey Keitel,Art Garfunkel,Theresa Russell,Harvey Keitel,Denholm Elliott,Daniel Massey,,Nicolas Roeg,,7.1,nan,6422,,0,0,0,3,1980-03-01,123.0,Bad Timing,1980-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,,,,,
850,James Toback,James Toback,Robert Downey Jr.,Heather Graham,Natasha Gregson Wagner,Natasha Gregson Wagner,Heather Graham,Angel David,Frederique Van Der Wal,Robert Downey Jr.,1000000.0,James Toback,1950218.0,5.6,66.0,6285,,0,0,0,0,1997-09-09,84.0,Two Girls and a Guy,1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990,950218.0,1536718.9281410614,2996936.9146014047,,1460217.986460343
851,Yimou Zhang,Jianyu Chen,Yan Mo,Li Gong,Wen Jiang,Rujun Ten,Li Gong,Wen Jiang,Rujun Ten,Ji Liu,,Yimou Zhang,,7.5,nan,6402,,0,0,3,7,1988-02-01,91.0,Hong gao liang,1988-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1980,,,,,
852,Ross Katz,Nick Kroll,Jeff Cox,Nick Kroll,Rose Byrne,Bobby Cannavale,Rose Byrne,Nick Kroll,Bobby Cannavale,Joel McHale,,Ross Katz,104415.0,5.6,57.0,6710,,0,0,0,0,2014-09-08,92.0,Adult Beginners,2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,,,108795.98159430704,,
853,Bejoy Nambiar,Abhijeet Deshpande,K.S. Krishnan,Kalki Koechlin,Shiv Pandit,Gulshan Devaiah,Kalki Koechlin,Shiv Pandit,Gulshan Devaiah,Rajeev Khandelwal,,Bejoy Nambiar,,7.3,nan,6733,,0,0,13,5,2011-06-10,121.0,Shaitan,2011-01-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,,,,,
854,James Signorelli,Rodney Dangerfield,Michael Endler,Rodney Dangerfield,Joe Pesci,Geraldine Fitzgerald,Rodney Dangerfield,Joe Pesci,Geraldine Fitzgerald,Candice Azzara,,James Signorelli,29309766.0,6.3,48.0,6400,,0,0,0,0,1983-08-19,95.0,Easy Money,1983-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1980,,,72588460.53668676,,
855,Peter Yates,George V. Higgins,Paul Monash,Robert Mitchum,Peter Boyle,Richard Jordan,Robert Mitchum,Peter Boyle,Richard Jordan,Steven Keats,3000000.0,Peter Yates,,7.6,nan,6698,,0,0,0,0,1973-06-26,102.0,The Friends of Eddie Coyle,1973-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1970,,16666824.324324325,,,
856,Kevin Alyn Elders,Moshe Diamant,Rudy Cohen,Dennis Rodman,Dane Cook,John Pinette,Dennis Rodman,Dane Cook,John Pinette,Ricky Harris,10000000.0,Kevin Alyn Elders,292152.0,2.5,16.0,6254,,0,0,0,1,1999-09-24,85.0,Simon Sez,1999-01-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1990,-9707848.0,14808284.556506079,432626.9949752365,,-14375657.561530845
857,Vikramjit Singh,Vikramjit Singh,Vikramjit Singh,Arjun Rampal,Jacqueline Fernandez,Ranbir Kapoor,Arjun Rampal,Jacqueline Fernandez,Ranbir Kapoor,Barun Chanda,,Vikramjit Singh,,3.3,nan,6275,,0,0,1,3,2015-02-12,146.0,Roy,2015-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,,,,,
858,Mehboob Khan,Wajahat Mirza,S. Ali Raza,Nargis,Sunil Dutt,Rajendra Kumar,Nargis,Sunil Dutt,Rajendra Kumar,Raaj Kumar,,Mehboob Khan,,8.1,53.0,6761,,1,0,0,6,1957-02-14,172.0,Mother India,1957-01-01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1950,,,,,
859,Don Chaffey,Michael Carreras,Mickell Novack,Raquel Welch,John Richardson,Percy Herbert,Raquel Welch,John Richardson,Percy Herbert,Robert Brown,,Don Chaffey,8000000.0,5.7,nan,6422,,0,0,0,0,1966-11-24,100.0,One Million Years B.C.,1966-01-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1960,,,60796467.27196883,,
