15-Nov-99,1.032228
16-Nov-99,1.032124
17-Nov-99,1.040696
18-Nov-99,1.031011
19-Nov-99,1.031317
22-Nov-99,1.033322
23-Nov-99,1.026425
24-Nov-99,1.0178
25-Nov-99,1.019786
26-Nov-99,1.014336
29-Nov-99,1.010507
30-Nov-99,1.008072
1-Dec-99,1.006987
2-Dec-99,1.002466
3-Dec-99,1.000922
6-Dec-99,1.024792
7-Dec-99,1.022307
8-Dec-99,1.02623
9-Dec-99,1.016487
10-Dec-99,1.01579
13-Dec-99,1.011631
14-Dec-99,1.006212
15-Dec-99,1.006402
16-Dec-99,1.01681
17-Dec-99,1.009535
20-Dec-99,1.006122
21-Dec-99,1.009067
22-Dec-99,1.007389
23-Dec-99,1.016832
24-Dec-99,1.013922
29-Dec-99,1.005224
30-Dec-99,1.002588
31-Dec-99,1.00627
4-Jan-00,1.031852
5-Jan-00,1.033724
6-Jan-00,1.032087
7-Jan-00,1.029492
10-Jan-00,1.025097
11-Jan-00,1.033041
12-Jan-00,1.028806
13-Jan-00,1.027287
14-Jan-00,1.012675
17-Jan-00,1.008726
18-Jan-00,1.012207
19-Jan-00,1.011528
20-Jan-00,1.012411
21-Jan-00,1.010241
24-Jan-00,1.002385
25-Jan-00,1.003977
26-Jan-00,1.001782
27-Jan-00,0.989076
28-Jan-00,0.975529
31-Jan-00,0.975139
1-Feb-00,0.973004
2-Feb-00,0.97782
3-Feb-00,0.988479
4-Feb-00,0.975896
7-Feb-00,0.978025
8-Feb-00,0.986092
9-Feb-00,0.991582
10-Feb-00,0.986683
11-Feb-00,0.984335
14-Feb-00,0.978391
15-Feb-00,0.983121
16-Feb-00,0.983799
17-Feb-00,0.985533
18-Feb-00,0.984379
21-Feb-00,0.986817
22-Feb-00,1.006338
23-Feb-00,1.001273
24-Feb-00,0.990801
25-Feb-00,0.980806
28-Feb-00,0.955096
29-Feb-00,0.965103
1-Mar-00,0.969888
2-Mar-00,0.977007
3-Mar-00,0.965493
6-Mar-00,0.959016
7-Mar-00,0.959688
8-Mar-00,0.958287
9-Mar-00,0.9617
10-Mar-00,0.961992
13-Mar-00,0.968909
14-Mar-00,0.962111
15-Mar-00,0.965103
16-Mar-00,0.967687
17-Mar-00,0.967203
20-Mar-00,0.973189
21-Mar-00,0.972811
22-Mar-00,0.960692
23-Mar-00,0.961216
24-Mar-00,0.97409
27-Mar-00,0.970997
28-Mar-00,0.966293
29-Mar-00,0.956787
30-Mar-00,0.953509
31-Mar-00,0.957083
3-Apr-00,0.954591
4-Apr-00,0.952905
5-Apr-00,0.965193
6-Apr-00,0.963189
7-Apr-00,0.953823
10-Apr-00,0.957779
11-Apr-00,0.958183
12-Apr-00,0.958183
13-Apr-00,0.956696
14-Apr-00,0.955696
17-Apr-00,0.960588
18-Apr-00,0.949625
19-Apr-00,0.947579
20-Apr-00,0.939206
21-Apr-00,0.938069
24-Apr-00,0.939512
25-Apr-00,0.930686
26-Apr-00,0.919316
27-Apr-00,0.920924
28-Apr-00,0.908654
1-May-00,0.912674
2-May-00,0.912665
3-May-00,0.89968
4-May-00,0.891343
5-May-00,0.891654
8-May-00,0.895148
9-May-00,0.89906
10-May-00,0.908446
11-May-00,0.908554
12-May-00,0.908554
15-May-00,0.915442
16-May-00,0.908228
17-May-00,0.89887
18-May-00,0.891843
19-May-00,0.894368
22-May-00,0.90055
23-May-00,0.911965
24-May-00,0.910855
25-May-00,0.90201
